chemkin_index,string,reaction_id,ig_delay
4242,NC7H16+C2H5<=>C7H15-2+C2H6,CCCCCCC_m1.C[CH2]_m2>>C[CH]CCCCC_m2.CC_m1,0.0000279
4243,NC7H16+C2H5<=>C7H15-3+C2H6,CCCCCCC_m1.C[CH2]_m2>>CC[CH]CCCC_m2.CC_m1,0.000019
4244,NC7H16+C2H5<=>C7H15-4+C2H6,CCCCCCC_m1.C[CH2]_m2>>CCC[CH]CCC_m2.CC_m1,0.0000124
4245,C7H15-1(+M)<=>C2H4+C5H11-1(+M),CCCCCC[CH2]_m2>>C=C_m1.CCCC[CH2]_m2,0.00038464
4246,C7H15-2(+M)<=>PC4H9+C3H6(+M),C[CH]CCCCC_m2>>CCC[CH2]_m2.CC=C_m1,0.00012693
4247,C7H15-3(+M)<=>NC3H7+C4H8-1(+M),CC[CH]CCCC_m2>>CC[CH2]_m2.CCC=C_m1,0.020754
4248,C7H15-3(+M)<=>C6H12-1+CH3(+M),CC[CH]CCCC_m2>>CCCCC=C_m1.[CH3]_m2,0.0070994
4249,C7H15-4(+M)<=>C2H5+C5H10-1(+M),CCC[CH]CCC_m2>>C[CH2]_m2.CCCC=C_m1,0.054183
4250,C7H15-1+O2<=>C7H14-1+HO2,CCCCCC[CH2]_m2.[O][O]_m3>>CCCCCC=C_m1.O[O]_m2,0.0000663
4251,C7H15-2+O2<=>C7H14-1+HO2,C[CH]CCCCC_m2.[O][O]_m3>>CCCCCC=C_m1.O[O]_m2,0.00041459
4252,C7H15-2+O2<=>C7H14-2+HO2,C[CH]CCCCC_m2.[O][O]_m3>>CCCCC=CC_m1.O[O]_m2,0.00084163
4253,C7H15-3+O2<=>C7H14-2+HO2,CC[CH]CCCC_m2.[O][O]_m3>>CCCCC=CC_m1.O[O]_m2,0.00048458
4254,C7H15-3+O2<=>C7H14-3+HO2,CC[CH]CCCC_m2.[O][O]_m3>>CCCC=CCC_m1.O[O]_m2,0.00051118
4255,C7H15-4+O2<=>C7H14-3+HO2,CCC[CH]CCC_m2.[O][O]_m3>>CCCC=CCC_m1.O[O]_m2,0.00069144
4256,C7H15-1<=>C7H15-3,CCCCCC[CH2]_m2>>CC[CH]CCCC_m2,0.0000686
4257,C7H15-1<=>C7H15-4,CCCCCC[CH2]_m2>>CCC[CH]CCC_m2,0.002989
4258,C7H15-2<=>C7H15-3,C[CH]CCCCC_m2>>CC[CH]CCCC_m2,0.00000533
4259,C7H15-1<=>C7H15-2,CCCCCC[CH2]_m2>>C[CH]CCCCC_m2,0.000084
4260,C7H15-1+O2<=>C7H15-1O2,CCCCCC[CH2]_m2.[O][O]_m3>>CCCCCCCO[O]_m2,0.00088016
4261,C7H15-2+O2<=>C7H15-2O2,C[CH]CCCCC_m2.[O][O]_m3>>CCCCCC(O[O])C_m2,0.00017276
4262,C7H15-3+O2<=>C7H15-3O2,CC[CH]CCCC_m2.[O][O]_m3>>CCCCC(O[O])CC_m2,0.0021111
4263,C7H15-4+O2<=>C7H15-4O2,CCC[CH]CCC_m2.[O][O]_m3>>CCCC(CCC)O[O]_m2,0.013258
4264,C7H15-1+HO2<=>C7H15-1O+OH,CCCCCC[CH2]_m2.O[O]_m2>>CCCCCCC[O]_m2.[OH]_m2,0.0054348
4265,C7H15-2+HO2<=>C7H15-2O+OH,C[CH]CCCCC_m2.O[O]_m2>>CCCCCC([O])C_m2.[OH]_m2,0.006174
4266,C7H15-3+HO2<=>C7H15-3O+OH,CC[CH]CCCC_m2.O[O]_m2>>CCCCC(CC)[O]_m2.[OH]_m2,0.021147
4267,C7H15-4+HO2<=>C7H15-4O+OH,CCC[CH]CCC_m2.O[O]_m2>>CCCC(CCC)[O]_m2.[OH]_m2,0.011439
4268,C7H15-1+CH3O2<=>C7H15-1O+CH3O,CCCCCC[CH2]_m2.CO[O]_m2>>CCCCCCC[O]_m2.C[O]_m2,0.0013071
4269,C7H15-2+CH3O2<=>C7H15-2O+CH3O,C[CH]CCCCC_m2.CO[O]_m2>>CCCCCC([O])C_m2.C[O]_m2,0.0024985
4270,C7H15-3+CH3O2<=>C7H15-3O+CH3O,CC[CH]CCCC_m2.CO[O]_m2>>CCCCC(CC)[O]_m2.C[O]_m2,0.0015909
4271,C7H15-4+CH3O2<=>C7H15-4O+CH3O,CCC[CH]CCC_m2.CO[O]_m2>>CCCC(CCC)[O]_m2.C[O]_m2,0.00078157
4272,C7H15-1+C7H15-1O2<=>C7H15-1O+C7H15-1O,CCCCCC[CH2]_m2.CCCCCCCO[O]_m2>>CCCCCCC[O]_m2.CCCCCCC[O]_m2,0.00023515
4273,C7H15-1+C7H15-2O2<=>C7H15-1O+C7H15-2O,CCCCCC[CH2]_m2.CCCCCC(O[O])C_m2>>CCCCCCC[O]_m2.CCCCCC([O])C_m2,0.00034084
4274,C7H15-1+C7H15-3O2<=>C7H15-1O+C7H15-3O,CCCCCC[CH2]_m2.CCCCC(O[O])CC_m2>>CCCCCCC[O]_m2.CCCCC(CC)[O]_m2,0.0000645
4275,C7H15-1+C7H15-4O2<=>C7H15-1O+C7H15-4O,CCCCCC[CH2]_m2.CCCC(CCC)O[O]_m2>>CCCCCCC[O]_m2.CCCC(CCC)[O]_m2,0.0000324
4276,C7H15-2+C7H15-1O2<=>C7H15-2O+C7H15-1O,C[CH]CCCCC_m2.CCCCCCCO[O]_m2>>CCCCCC([O])C_m2.CCCCCCC[O]_m2,0.00046145
4277,C7H15-2+C7H15-2O2<=>C7H15-2O+C7H15-2O,C[CH]CCCCC_m2.CCCCCC(O[O])C_m2>>CCCCCC([O])C_m2.CCCCCC([O])C_m2,0.00064241
4278,C7H15-2+C7H15-3O2<=>C7H15-2O+C7H15-3O,C[CH]CCCCC_m2.CCCCC(O[O])CC_m2>>CCCCCC([O])C_m2.CCCCC(CC)[O]_m2,0.0000253
4279,C7H15-2+C7H15-4O2<=>C7H15-2O+C7H15-4O,C[CH]CCCCC_m2.CCCC(CCC)O[O]_m2>>CCCCCC([O])C_m2.CCCC(CCC)[O]_m2,0.000007
4280,C7H15-3+C7H15-1O2<=>C7H15-3O+C7H15-1O,CC[CH]CCCC_m2.CCCCCCCO[O]_m2>>CCCCC(CC)[O]_m2.CCCCCCC[O]_m2,0.0000963
4281,C7H15-3+C7H15-2O2<=>C7H15-3O+C7H15-2O,CC[CH]CCCC_m2.CCCCCC(O[O])C_m2>>CCCCC(CC)[O]_m2.CCCCCC([O])C_m2,0.0000262
4282,C7H15-3+C7H15-3O2<=>C7H15-3O+C7H15-3O,CC[CH]CCCC_m2.CCCCC(O[O])CC_m2>>CCCCC(CC)[O]_m2.CCCCC(CC)[O]_m2,0.00032972
4283,C7H15-3+C7H15-4O2<=>C7H15-3O+C7H15-4O,CC[CH]CCCC_m2.CCCC(CCC)O[O]_m2>>CCCCC(CC)[O]_m2.CCCC(CCC)[O]_m2,0.00018603
4284,C7H15-4+C7H15-1O2<=>C7H15-4O+C7H15-1O,CCC[CH]CCC_m2.CCCCCCCO[O]_m2>>CCCC(CCC)[O]_m2.CCCCCCC[O]_m2,0.0000549
4285,C7H15-4+C7H15-2O2<=>C7H15-4O+C7H15-2O,CCC[CH]CCC_m2.CCCCCC(O[O])C_m2>>CCCC(CCC)[O]_m2.CCCCCC([O])C_m2,0.0000132
4286,C7H15-4+C7H15-3O2<=>C7H15-4O+C7H15-3O,CCC[CH]CCC_m2.CCCCC(O[O])CC_m2>>CCCC(CCC)[O]_m2.CCCCC(CC)[O]_m2,0.00019778
4287,C7H15-4+C7H15-4O2<=>C7H15-4O+C7H15-4O,CCC[CH]CCC_m2.CCCC(CCC)O[O]_m2>>CCCC(CCC)[O]_m2.CCCC(CCC)[O]_m2,0.00011217
4288,C7H15-1O2+CH3<=>C7H15-1O+CH3O,CCCCCCCO[O]_m2.[CH3]_m2>>CCCCCCC[O]_m2.C[O]_m2,0.001163
4289,C7H15-2O2+CH3<=>C7H15-2O+CH3O,CCCCCC(O[O])C_m2.[CH3]_m2>>CCCCCC([O])C_m2.C[O]_m2,0.0016254
4290,C7H15-3O2+CH3<=>C7H15-3O+CH3O,CCCCC(O[O])CC_m2.[CH3]_m2>>CCCCC(CC)[O]_m2.C[O]_m2,0.00097217
4291,C7H15-4O2+CH3<=>C7H15-4O+CH3O,CCCC(CCC)O[O]_m2.[CH3]_m2>>CCCC(CCC)[O]_m2.C[O]_m2,0.00044064
4292,C7H15-1O2+C2H5<=>C7H15-1O+C2H5O,CCCCCCCO[O]_m2.C[CH2]_m2>>CCCCCCC[O]_m2.CC[O]_m2,0.00044935
4293,C7H15-2O2+C2H5<=>C7H15-2O+C2H5O,CCCCCC(O[O])C_m2.C[CH2]_m2>>CCCCCC([O])C_m2.CC[O]_m2,0.00068862
4294,C7H15-3O2+C2H5<=>C7H15-3O+C2H5O,CCCCC(O[O])CC_m2.C[CH2]_m2>>CCCCC(CC)[O]_m2.CC[O]_m2,0.00046877
4295,C7H15-4O2+C2H5<=>C7H15-4O+C2H5O,CCCC(CCC)O[O]_m2.C[CH2]_m2>>CCCC(CCC)[O]_m2.CC[O]_m2,0.00022438
4296,C7H15-1O2<=>C7H14OOH1-2,CCCCCCCO[O]_m2>>CCCCC[CH]COO_m2,0.013369
4297,C7H15-1O2<=>C7H14OOH1-3,CCCCCCCO[O]_m2>>CCCC[CH]CCOO_m2,0.012256
4298,C7H15-1O2<=>C7H14OOH1-4,CCCCCCCO[O]_m2>>CCC[CH]CCCOO_m2,0.0016088
4299,C7H15-1O2<=>C7H14OOH1-5,CCCCCCCO[O]_m2>>CC[CH]CCCCOO_m2,0.011842
4300,C7H15-2O2<=>C7H14OOH2-1,CCCCCC(O[O])C_m2>>CCCCCC(OO)[CH2]_m2,0.0015607
4301,C7H15-2O2<=>C7H14OOH2-3,CCCCCC(O[O])C_m2>>CCCC[CH]C(OO)C_m2,0.01395
4302,C7H15-2O2<=>C7H14OOH2-4,CCCCCC(O[O])C_m2>>CCC[CH]CC(OO)C_m2,0.020539
4303,C7H15-2O2<=>C7H14OOH2-5,CCCCCC(O[O])C_m2>>CC[CH]CCC(OO)C_m2,0.031395
4304,C7H15-2O2<=>C7H14OOH2-6,CCCCCC(O[O])C_m2>>C[CH]CCCC(OO)C_m2,0.011179
4305,C7H15-3O2<=>C7H14OOH3-1,CCCCC(O[O])CC_m2>>CCCCC(OO)C[CH2]_m2,0.00057
4306,C7H15-3O2<=>C7H14OOH3-2,CCCCC(O[O])CC_m2>>CCCCC(OO)[CH]C_m2,0.0067708
4307,C7H15-3O2<=>C7H14OOH3-4,CCCCC(O[O])CC_m2>>CCC[CH]C(OO)CC_m2,0.0079701
4308,C7H15-3O2<=>C7H14OOH3-5,CCCCC(O[O])CC_m2>>CC[CH]CC(OO)CC_m2,0.011763
4309,C7H15-3O2<=>C7H14OOH3-6,CCCCC(O[O])CC_m2>>C[CH]CCC(OO)CC_m2,0.037068
4310,C7H15-3O2<=>C7H14OOH3-7,CCCCC(O[O])CC_m2>>[CH2]CCCC(OO)CC_m2,0.0018089
4311,C7H15-4O2<=>C7H14OOH4-1,CCCC(CCC)O[O]_m2>>CCCC(CC[CH2])OO_m2,0.0001447
4312,C7H15-4O2<=>C7H14OOH4-2,CCCC(CCC)O[O]_m2>>C[CH]CC(CCC)OO_m2,0.013838
4313,C7H15-4O2<=>C7H14OOH4-3,CCCC(CCC)O[O]_m2>>CC[CH]C(CCC)OO_m2,0.012933
4314,C7H15-1O2<=>C7H14-1+HO2,CCCCCCCO[O]_m2>>CCCCCC=C_m1.O[O]_m2,0.13528
4315,C7H15-2O2<=>C7H14-1+HO2,CCCCCC(O[O])C_m2>>CCCCCC=C_m1.O[O]_m2,0.19578
4316,C7H15-2O2<=>C7H14-2+HO2,CCCCCC(O[O])C_m2>>CCCCC=CC_m1.O[O]_m2,0.19165
4317,C7H15-3O2<=>C7H14-2+HO2,CCCCC(O[O])CC_m2>>CCCCC=CC_m1.O[O]_m2,0.10821
4318,C7H15-3O2<=>C7H14-3+HO2,CCCCC(O[O])CC_m2>>CCCC=CCC_m1.O[O]_m2,0.17147
4319,C7H15-4O2<=>C7H14-3+HO2,CCCC(CCC)O[O]_m2>>CCCC=CCC_m1.O[O]_m2,0.18177
4320,C7H15OOH-1+O2<=>C7H15-1O2+HO2,CCCCCCCOO_m1.[O][O]_m3>>CCCCCCCO[O]_m2.O[O]_m2,0.00053629
4321,C7H15OOH-2+O2<=>C7H15-2O2+HO2,CCCCCC(OO)C_m1.[O][O]_m3>>CCCCCC(O[O])C_m2.O[O]_m2,0.00045849
4322,C7H15OOH-3+O2<=>C7H15-3O2+HO2,CCCCC(OO)CC_m1.[O][O]_m3>>CCCCC(O[O])CC_m2.O[O]_m2,0.0015351
4323,C7H15OOH-4+O2<=>C7H15-4O2+HO2,CCCC(CCC)OO_m1.[O][O]_m3>>CCCC(CCC)O[O]_m2.O[O]_m2,0.00083166
4324,C7H15OOH-1+HO2<=>C7H15-1O2+H2O2,CCCCCCCOO_m1.O[O]_m2>>CCCCCCCO[O]_m2.OO_m1,0.00014863
4325,C7H15OOH-2+HO2<=>C7H15-2O2+H2O2,CCCCCC(OO)C_m1.O[O]_m2>>CCCCCC(O[O])C_m2.OO_m1,0.00014675
4326,C7H15OOH-3+HO2<=>C7H15-3O2+H2O2,CCCCC(OO)CC_m1.O[O]_m2>>CCCCC(O[O])CC_m2.OO_m1,0.00031128
4327,C7H15OOH-4+HO2<=>C7H15-4O2+H2O2,CCCC(CCC)OO_m1.O[O]_m2>>CCCC(CCC)O[O]_m2.OO_m1,0.00014652
4328,C7H15-1O2+NC7H16<=>C7H15OOH-1+C7H15-1,CCCCCCCO[O]_m2.CCCCCCC_m1>>CCCCCCCOO_m1.CCCCCC[CH2]_m2,0.00040388
4329,C7H15-1O2+NC7H16<=>C7H15OOH-1+C7H15-2,CCCCCCCO[O]_m2.CCCCCCC_m1>>CCCCCCCOO_m1.C[CH]CCCCC_m2,0.0011061
4330,C7H15-1O2+NC7H16<=>C7H15OOH-1+C7H15-3,CCCCCCCO[O]_m2.CCCCCCC_m1>>CCCCCCCOO_m1.CC[CH]CCCC_m2,0.0010273
4331,C7H15-1O2+NC7H16<=>C7H15OOH-1+C7H15-4,CCCCCCCO[O]_m2.CCCCCCC_m1>>CCCCCCCOO_m1.CCC[CH]CCC_m2,0.0005626
4332,C7H15-2O2+NC7H16<=>C7H15OOH-2+C7H15-1,CCCCCC(O[O])C_m2.CCCCCCC_m1>>CCCCCC(OO)C_m1.CCCCCC[CH2]_m2,0.0004252
4333,C7H15-2O2+NC7H16<=>C7H15OOH-2+C7H15-2,CCCCCC(O[O])C_m2.CCCCCCC_m1>>CCCCCC(OO)C_m1.C[CH]CCCCC_m2,0.0011423
4334,C7H15-2O2+NC7H16<=>C7H15OOH-2+C7H15-3,CCCCCC(O[O])C_m2.CCCCCCC_m1>>CCCCCC(OO)C_m1.CC[CH]CCCC_m2,0.0010522
4335,C7H15-2O2+NC7H16<=>C7H15OOH-2+C7H15-4,CCCCCC(O[O])C_m2.CCCCCCC_m1>>CCCCCC(OO)C_m1.CCC[CH]CCC_m2,0.0005838
4336,C7H15-3O2+NC7H16<=>C7H15OOH-3+C7H15-1,CCCCC(O[O])CC_m2.CCCCCCC_m1>>CCCCC(OO)CC_m1.CCCCCC[CH2]_m2,0.00040852
4337,C7H15-3O2+NC7H16<=>C7H15OOH-3+C7H15-2,CCCCC(O[O])CC_m2.CCCCCCC_m1>>CCCCC(OO)CC_m1.C[CH]CCCCC_m2,0.0011554
4338,C7H15-3O2+NC7H16<=>C7H15OOH-3+C7H15-3,CCCCC(O[O])CC_m2.CCCCCCC_m1>>CCCCC(OO)CC_m1.CC[CH]CCCC_m2,0.0010951
4339,C7H15-3O2+NC7H16<=>C7H15OOH-3+C7H15-4,CCCCC(O[O])CC_m2.CCCCCCC_m1>>CCCCC(OO)CC_m1.CCC[CH]CCC_m2,0.00058603
4340,C7H15-4O2+NC7H16<=>C7H15OOH-4+C7H15-1,CCCC(CCC)O[O]_m2.CCCCCCC_m1>>CCCC(CCC)OO_m1.CCCCCC[CH2]_m2,0.00023401
4341,C7H15-4O2+NC7H16<=>C7H15OOH-4+C7H15-2,CCCC(CCC)O[O]_m2.CCCCCCC_m1>>CCCC(CCC)OO_m1.C[CH]CCCCC_m2,0.00066518
4342,C7H15-4O2+NC7H16<=>C7H15OOH-4+C7H15-3,CCCC(CCC)O[O]_m2.CCCCCCC_m1>>CCCC(CCC)OO_m1.CC[CH]CCCC_m2,0.00063042
4343,C7H15-4O2+NC7H16<=>C7H15OOH-4+C7H15-4,CCCC(CCC)O[O]_m2.CCCCCCC_m1>>CCCC(CCC)OO_m1.CCC[CH]CCC_m2,0.00033753
4344,C7H15-1O2+CH3O2=>C7H15-1O+CH3O+O2,CCCCCCCO[O]_m2.CO[O]_m2>>CCCCCCC[O]_m2.C[O]_m2.[O][O]_m3,0.00025294
4345,C7H15-2O2+CH3O2=>C7H15-2O+CH3O+O2,CCCCCC(O[O])C_m2.CO[O]_m2>>CCCCCC([O])C_m2.C[O]_m2.[O][O]_m3,0.0003746
4346,C7H15-3O2+CH3O2=>C7H15-3O+CH3O+O2,CCCCC(O[O])CC_m2.CO[O]_m2>>CCCCC(CC)[O]_m2.C[O]_m2.[O][O]_m3,0.00017523
4347,C7H15-4O2+CH3O2=>C7H15-4O+CH3O+O2,CCCC(CCC)O[O]_m2.CO[O]_m2>>CCCC(CCC)[O]_m2.C[O]_m2.[O][O]_m3,0.0000865
4348,C7H15-1O2+C7H15-1O2=>C7H15-1O+C7H15-1O+O2,CCCCCCCO[O]_m2.CCCCCCCO[O]_m2>>CCCCCCC[O]_m2.CCCCCCC[O]_m2.[O][O]_m3,0.0000558
4349,C7H15-1O2+C7H15-2O2=>C7H15-1O+C7H15-2O+O2,CCCCCCCO[O]_m2.CCCCCC(O[O])C_m2>>CCCCCCC[O]_m2.CCCCCC([O])C_m2.[O][O]_m3,0.0000826
4350,C7H15-1O2+C7H15-3O2=>C7H15-1O+C7H15-3O+O2,CCCCCCCO[O]_m2.CCCCC(O[O])CC_m2>>CCCCCCC[O]_m2.CCCCC(CC)[O]_m2.[O][O]_m3,0.0000103
4351,C7H15-1O2+C7H15-4O2=>C7H15-1O+C7H15-4O+O2,CCCCCCCO[O]_m2.CCCC(CCC)O[O]_m2>>CCCCCCC[O]_m2.CCCC(CCC)[O]_m2.[O][O]_m3,0.00000595
4352,C7H15-2O2+C7H15-2O2=>C7H15-2O+C7H15-2O+O2,CCCCCC(O[O])C_m2.CCCCCC(O[O])C_m2>>CCCCCC([O])C_m2.CCCCCC([O])C_m2.[O][O]_m3,0.0001166
4353,C7H15-2O2+C7H15-3O2=>C7H15-2O+C7H15-3O+O2,CCCCCC(O[O])C_m2.CCCCC(O[O])CC_m2>>CCCCCC([O])C_m2.CCCCC(CC)[O]_m2.[O][O]_m3,0.00000298
4354,C7H15-2O2+C7H15-4O2=>C7H15-2O+C7H15-4O+O2,CCCCCC(O[O])C_m2.CCCC(CCC)O[O]_m2>>CCCCCC([O])C_m2.CCCC(CCC)[O]_m2.[O][O]_m3,0.00000175
4355,C7H15-3O2+C7H15-3O2=>C7H15-3O+C7H15-3O+O2,CCCCC(O[O])CC_m2.CCCCC(O[O])CC_m2>>CCCCC(CC)[O]_m2.CCCCC(CC)[O]_m2.[O][O]_m3,0.0000478
4356,C7H15-3O2+C7H15-4O2=>C7H15-3O+C7H15-4O+O2,CCCCC(O[O])CC_m2.CCCC(CCC)O[O]_m2>>CCCCC(CC)[O]_m2.CCCC(CCC)[O]_m2.[O][O]_m3,0.0000278
4357,C7H15-4O2+C7H15-4O2=>C7H15-4O+C7H15-4O+O2,CCCC(CCC)O[O]_m2.CCCC(CCC)O[O]_m2>>CCCC(CCC)[O]_m2.CCCC(CCC)[O]_m2.[O][O]_m3,0.0000164
4358,C7H15OOH-1<=>C7H15-1O+OH,CCCCCCCOO_m1>>CCCCCCC[O]_m2.[OH]_m2,0.00011146
4359,C7H15OOH-2<=>C7H15-2O+OH,CCCCCC(OO)C_m1>>CCCCCC([O])C_m2.[OH]_m2,0.000093
4360,C7H15OOH-3<=>C7H15-3O+OH,CCCCC(OO)CC_m1>>CCCCC(CC)[O]_m2.[OH]_m2,0.0000483
4361,C7H15OOH-4<=>C7H15-4O+OH,CCCC(CCC)OO_m1>>CCCC(CCC)[O]_m2.[OH]_m2,0.0000499
4362,C7H15-1O=>PC4H9+C2H4+CH2O,CCCCCCC[O]_m2>>CCC[CH2]_m2.C=C_m1.C=O_m1,0.000000161
4363,C7H15-2O=>CH3CHO+C2H4+NC3H7,CCCCCC([O])C_m2>>CC=O_m1.C=C_m1.CC[CH2]_m2,0.000000044
4364,C7H15-3O=>NC3H7+CH3CO+C2H5,CCCCC(CC)[O]_m2>>CC[CH2]_m2.C[C]=O_m2.C[CH2]_m2,0.000000161
4365,C7H15-4O=>HCO+NC3H7+NC3H7,CCCC(CCC)[O]_m2>>[CH]=O_m2.CC[CH2]_m2.CC[CH2]_m2,7.34E-08
4366,C7H14OOH1-2<=>C7H14O1-2+OH,CCCCC[CH]COO_m2>>CCCCCC1CO1_m1.[OH]_m2,0.0032249
4367,C7H14OOH1-3<=>C7H14O1-3+OH,CCCC[CH]CCOO_m2>>CCCCC1CCO1_m1.[OH]_m2,0.020622
4368,C7H14OOH1-4<=>C7H14O1-4+OH,CCC[CH]CCCOO_m2>>CCCC1CCCO1_m1.[OH]_m2,0.051783
4369,C7H14OOH1-5<=>C7H14O1-5+OH,CC[CH]CCCCOO_m2>>CCC1CCCCO1_m1.[OH]_m2,0.0080607
4370,C7H14OOH2-1<=>C7H14O1-2+OH,CCCCCC(OO)[CH2]_m2>>CCCCCC1CO1_m1.[OH]_m2,0.00069989
4371,C7H14OOH2-3<=>C7H14O2-3+OH,CCCC[CH]C(OO)C_m2>>CCCCC1OC1C_m1.[OH]_m2,0.0049623
4372,C7H14OOH2-4<=>C7H14O2-4+OH,CCC[CH]CC(OO)C_m2>>CCCC1CC(O1)C_m1.[OH]_m2,0.01864
4373,C7H14OOH2-5<=>C7H14O2-5+OH,CC[CH]CCC(OO)C_m2>>CCC1CCC(O1)C_m1.[OH]_m2,0.027909
4374,C7H14OOH2-6<=>C7H14O2-6+OH,C[CH]CCCC(OO)C_m2>>CC1CCCC(O1)C_m1.[OH]_m2,0.0049479
4375,C7H14OOH3-1<=>C7H14O1-3+OH,CCCCC(OO)C[CH2]_m2>>CCCCC1CCO1_m1.[OH]_m2,0.00017632
4376,C7H14OOH3-2<=>C7H14O2-3+OH,CCCCC(OO)[CH]C_m2>>CCCCC1OC1C_m1.[OH]_m2,0.0036114
4377,C7H14OOH3-4<=>C7H14O3-4+OH,CCC[CH]C(OO)CC_m2>>CCCC1OC1CC_m1.[OH]_m2,0.0039825
4378,C7H14OOH3-5<=>C7H14O3-5+OH,CC[CH]CC(OO)CC_m2>>CCC1CC(O1)CC_m1.[OH]_m2,0.0061582
4379,C7H14OOH3-6<=>C7H14O2-5+OH,C[CH]CCC(OO)CC_m2>>CCC1CCC(O1)C_m1.[OH]_m2,0.017237
4380,C7H14OOH3-7<=>C7H14O1-5+OH,[CH2]CCCC(OO)CC_m2>>CCC1CCCCO1_m1.[OH]_m2,0.00072203
4381,C7H14OOH4-1<=>C7H14O1-4+OH,CCCC(CC[CH2])OO_m2>>CCCC1CCCO1_m1.[OH]_m2,0.0027921
4382,C7H14OOH4-2<=>C7H14O2-4+OH,C[CH]CC(CCC)OO_m2>>CCCC1CC(O1)C_m1.[OH]_m2,0.015144
4383,C7H14OOH4-3<=>C7H14O3-4+OH,CC[CH]C(CCC)OO_m2>>CCCC1OC1CC_m1.[OH]_m2,0.0043353
4384,C7H14OOH1-2<=>C7H14-1+HO2,CCCCC[CH]COO_m2>>CCCCCC=C_m1.O[O]_m2,0.0033818
4385,C7H14OOH2-1<=>C7H14-1+HO2,CCCCCC(OO)[CH2]_m2>>CCCCCC=C_m1.O[O]_m2,0.00021865
4386,C7H14OOH2-3<=>C7H14-2+HO2,CCCC[CH]C(OO)C_m2>>CCCCC=CC_m1.O[O]_m2,0.0054208
4387,C7H14OOH3-2<=>C7H14-2+HO2,CCCCC(OO)[CH]C_m2>>CCCCC=CC_m1.O[O]_m2,0.0035497
4388,C7H14OOH3-4<=>C7H14-3+HO2,CCC[CH]C(OO)CC_m2>>CCCC=CCC_m1.O[O]_m2,0.0031669
4389,C7H14OOH4-3<=>C7H14-3+HO2,CC[CH]C(CCC)OO_m2>>CCCC=CCC_m1.O[O]_m2,0.0037269
4390,C7H14OOH1-3=>CH2O+C6H12-1+OH,CCCC[CH]CCOO_m2>>C=O_m1.CCCCC=C_m1.[OH]_m2,0.011058
4391,C7H14OOH1-4<=>C2H4O2H+C5H10-1,CCC[CH]CCCOO_m2>>[CH2]COO_m2.CCCC=C_m1,0.032066
4392,C7H14OOH2-4=>CH3CHO+C5H10-1+OH,CCC[CH]CC(OO)C_m2>>CC=O_m1.CCCC=C_m1.[OH]_m2,0.011487
4393,C7H14OOH2-5<=>C3H6OOH2-1+C4H8-1,CC[CH]CCC(OO)C_m2>>OOC([CH2])C_m2.CCC=C_m1,0.019052
4394,C7H14OOH3-1=>PC4H9CHO+C2H4+OH,CCCCC(OO)C[CH2]_m2>>CCCCC=O_m1.C=C_m1.[OH]_m2,0.00094792
4395,C7H14OOH3-5=>C2H5CHO+C4H8-1+OH,CC[CH]CC(OO)CC_m2>>CCC=O_m1.CCC=C_m1.[OH]_m2,0.0022199
4396,C7H14OOH3-6<=>C4H8OOH2-1+C3H6,C[CH]CCC(OO)CC_m2>>[CH2]C(OO)CC_m2.CC=C_m1,0.0094893
4397,C7H14OOH4-1<=>C5H10OOH2-1+C2H4,CCCC(CC[CH2])OO_m2>>[CH2]C(OO)CCC_m2.C=C_m1,0.0027193
4398,C7H14OOH4-2=>NC3H7CHO+C3H6+OH,C[CH]CC(CCC)OO_m2>>CCCC=O_m1.CC=C_m1.[OH]_m2,0.012994
4399,C7H14OOH1-2+O2<=>C7H14OOH1-2O2,CCCCC[CH]COO_m2.[O][O]_m3>>CCCCCC(COO)O[O]_m2,0.00082931
4400,C7H14OOH1-3+O2<=>C7H14OOH1-3O2,CCCC[CH]CCOO_m2.[O][O]_m3>>CCCCC(CCOO)O[O]_m2,0.098457
4401,C7H14OOH1-4+O2<=>C7H14OOH1-4O2,CCC[CH]CCCOO_m2.[O][O]_m3>>CCCC(CCCOO)O[O]_m2,0.062735
4402,C7H14OOH1-5+O2<=>C7H14OOH1-5O2,CC[CH]CCCCOO_m2.[O][O]_m3>>OOCCCCC(O[O])CC_m2,0.0066282
4403,C7H14OOH2-1+O2<=>C7H14OOH2-1O2,CCCCCC(OO)[CH2]_m2.[O][O]_m3>>CCCCCC(CO[O])OO_m2,0.00013131
4404,C7H14OOH2-3+O2<=>C7H14OOH2-3O2,CCCC[CH]C(OO)C_m2.[O][O]_m3>>CC(C(O[O])CCCC)OO_m2,0.0015742
4405,C7H14OOH2-4+O2<=>C7H14OOH2-4O2,CCC[CH]CC(OO)C_m2.[O][O]_m3>>CC(OO)CC(O[O])CCC_m2,0.28704
4406,C7H14OOH2-5+O2<=>C7H14OOH2-5O2,CC[CH]CCC(OO)C_m2.[O][O]_m3>>OOC(CCC(O[O])CC)C_m2,0.0517
4407,C7H14OOH2-6+O2<=>C7H14OOH2-6O2,C[CH]CCCC(OO)C_m2.[O][O]_m3>>OOC(CCCC(O[O])C)C_m2,0.0027038
4408,C7H14OOH3-1+O2<=>C7H14OOH3-1O2,CCCCC(OO)C[CH2]_m2.[O][O]_m3>>CCCCC(CCO[O])OO_m2,0.013394
