idx,string,reaction_id
3313,CC5H9-B+C2H5O2<=>CC5H9O-B+C2H5O,C=C[C](C)C_m2.CCO[O]_m2>>C=CC([O])(C)C_m2.CC[O]_m2
3314,AC5H9O-A2<=>C4H71-2+CH2O,CCC(=C)C[O]_m2>>CC[C]=C_m2.C=O_m1
3315,AC5H9-D<=>AC5H9-A2,[CH2]CC(=C)C_m2>>CCC(=C)[CH2]_m2
3316,AC5H10<=>C3H5-T+C2H5,CCC(=C)C_m1>>C[C]=C_m2.C[CH2]_m2
3317,IC4H7+CH3(+M)<=>AC5H10(+M),CC(=C)[CH2]_m2.[CH3]_m2>>CCC(=C)C_m1
3318,AC5H10+H<=>AC5H9-A2+H2,CCC(=C)C_m1.[H]_m2>>CCC(=C)[CH2]_m2.[H][H]_m1
3319,AC5H10+O<=>AC5H9-A2+OH,CCC(=C)C_m1.[O]_m3>>CCC(=C)[CH2]_m2.[OH]_m2
3320,AC5H10+OH<=>AC5H9-A2+H2O,CCC(=C)C_m1.[OH]_m2>>CCC(=C)[CH2]_m2.O_m1
3321,AC5H10+HO2<=>AC5H9-A2+H2O2,CCC(=C)C_m1.O[O]_m2>>CCC(=C)[CH2]_m2.OO_m1
3322,AC5H10+CH3<=>AC5H9-A2+CH4,CCC(=C)C_m1.[CH3]_m2>>CCC(=C)[CH2]_m2.C_m1
3323,AC5H10+CH3O2<=>AC5H9-A2+CH3O2H,CCC(=C)C_m1.CO[O]_m2>>CCC(=C)[CH2]_m2.COO_m1
3324,AC5H10+CH3O<=>AC5H9-A2+CH3OH,CCC(=C)C_m1.C[O]_m2>>CCC(=C)[CH2]_m2.CO_m1
3325,AC5H10+H<=>AC5H9-C+H2,CCC(=C)C_m1.[H]_m2>>C[CH]C(=C)C_m2.[H][H]_m1
3326,AC5H10+OH<=>AC5H9-C+H2O,CCC(=C)C_m1.[OH]_m2>>C[CH]C(=C)C_m2.O_m1
3327,AC5H10+HO2<=>AC5H9-C+H2O2,CCC(=C)C_m1.O[O]_m2>>C[CH]C(=C)C_m2.OO_m1
3328,AC5H10+CH3<=>AC5H9-C+CH4,CCC(=C)C_m1.[CH3]_m2>>C[CH]C(=C)C_m2.C_m1
3329,AC5H10+CH3O2<=>AC5H9-C+CH3O2H,CCC(=C)C_m1.CO[O]_m2>>C[CH]C(=C)C_m2.COO_m1
3330,AC5H10+CH3O<=>AC5H9-C+CH3OH,CCC(=C)C_m1.C[O]_m2>>C[CH]C(=C)C_m2.CO_m1
3331,AC5H10+H<=>AC5H9-D+H2,CCC(=C)C_m1.[H]_m2>>[CH2]CC(=C)C_m2.[H][H]_m1
3332,AC5H10+OH<=>AC5H9-D+H2O,CCC(=C)C_m1.[OH]_m2>>[CH2]CC(=C)C_m2.O_m1
3333,AC5H10+CH3<=>AC5H9-D+CH4,CCC(=C)C_m1.[CH3]_m2>>[CH2]CC(=C)C_m2.C_m1
3334,AC5H10+HO2<=>AC5H9-D+H2O2,CCC(=C)C_m1.O[O]_m2>>[CH2]CC(=C)C_m2.OO_m1
3335,AC5H10+CH3O<=>AC5H9-D+CH3OH,CCC(=C)C_m1.C[O]_m2>>[CH2]CC(=C)C_m2.CO_m1
3336,AC5H10+CH3O2<=>AC5H9-D+CH3O2H,CCC(=C)C_m1.CO[O]_m2>>[CH2]CC(=C)C_m2.COO_m1
3337,AC5H9-A2<=>C3H4-A+C2H5,CCC(=C)[CH2]_m2>>C=C=C_m1.C[CH2]_m2
3338,B13DE2M+H<=>AC5H9-C,C=CC(=C)C_m1.[H]_m2>>C[CH]C(=C)C_m2
3339,C4H612+CH3<=>AC5H9-C,CC=C=C_m1.[CH3]_m2>>C[CH]C(=C)C_m2
3340,B13DE2M+H<=>AC5H9-D,C=CC(=C)C_m1.[H]_m2>>[CH2]CC(=C)C_m2
3341,AC5H9-D<=>C3H5-T+C2H4,[CH2]CC(=C)C_m2>>C[C]=C_m2.C=C_m1
3342,AC5H10+OH<=>SC4H9+CH2O,CCC(=C)C_m1.[OH]_m2>>C[CH]CC_m2.C=O_m1
3343,AC5H10+OH<=>AC5H10OH,CCC(=C)C_m1.[OH]_m2>>CC[C](CO)C_m2
3344,AC5H10OH+O2<=>AO2C5H10OH,CC[C](CO)C_m2.[O][O]_m3>>CCC(O[O])(CO)C_m2
3345,AO2C5H10OH=>C2H5COCH3+CH2O+OH,CCC(O[O])(CO)C_m2>>CCC(=O)C_m1.C=O_m1.[OH]_m2
3346,AC5H10+O<=>SC4H9+HCO,CCC(=C)C_m1.[O]_m3>>C[CH]CC_m2.[CH]=O_m2
3347,AC5H10+O<=>IC3H7+CH3CO,CCC(=C)C_m1.[O]_m3>>C[CH]C_m2.C[C]=O_m2
3348,AC5H10+O<=>IC4H9+HCO,CCC(=C)C_m1.[O]_m3>>CC([CH2])C_m2.[CH]=O_m2
3349,AC5H9-C+HO2<=>AC5H9O-C+OH,C[CH]C(=C)C_m2.O[O]_m2>>CC(=C)C([O])C_m2.[OH]_m2
3350,AC5H9-C+CH3O2<=>AC5H9O-C+CH3O,C[CH]C(=C)C_m2.CO[O]_m2>>CC(=C)C([O])C_m2.C[O]_m2
3351,AC5H9-C+C2H5O2<=>AC5H9O-C+C2H5O,C[CH]C(=C)C_m2.CCO[O]_m2>>CC(=C)C([O])C_m2.CC[O]_m2
3352,CH3CHO+C3H5-T<=>AC5H9O-C,CC=O_m1.C[C]=C_m2>>CC(=C)C([O])C_m2
3353,AC5H9-C+HO2<=>B2E2M1OJ+OH,C[CH]C(=C)C_m2.O[O]_m2>>CC(=CC)C[O]_m2.[OH]_m2
3354,AC5H9-C+CH3O2<=>B2E2M1OJ+CH3O,C[CH]C(=C)C_m2.CO[O]_m2>>CC(=CC)C[O]_m2.C[O]_m2
3355,CH2O+C4H72-2<=>B2E2M1OJ,C=O_m1.C[C]=CC_m2>>CC(=CC)C[O]_m2
3356,C2H3+C3H5-T<=>B13DE2M,C=[CH]_m2.C[C]=C_m2>>C=CC(=C)C_m1
3357,H+B13DE2MJ<=>B13DE2M,[H]_m2.C=CC(=C)[CH2]_m2>>C=CC(=C)C_m1
3358,B13DE2M+H<=>B13DE2MJ+H2,C=CC(=C)C_m1.[H]_m2>>C=CC(=C)[CH2]_m2.[H][H]_m1
3359,B13DE2M+O2<=>B13DE2MJ+HO2,C=CC(=C)C_m1.[O][O]_m3>>C=CC(=C)[CH2]_m2.O[O]_m2
3360,B13DE2M+OH<=>B13DE2MJ+H2O,C=CC(=C)C_m1.[OH]_m2>>C=CC(=C)[CH2]_m2.O_m1
3361,B13DE2M+HO2<=>B13DE2MJ+H2O2,C=CC(=C)C_m1.O[O]_m2>>C=CC(=C)[CH2]_m2.OO_m1
3362,B13DE2M+CH3<=>B13DE2MJ+CH4,C=CC(=C)C_m1.[CH3]_m2>>C=CC(=C)[CH2]_m2.C_m1
3363,B13DE2M+CH3O2<=>B13DE2MJ+CH3O2H,C=CC(=C)C_m1.CO[O]_m2>>C=CC(=C)[CH2]_m2.COO_m1
3364,C2H3+C3H4-A<=>B13DE2MJ,C=[CH]_m2.C=C=C_m1>>C=CC(=C)[CH2]_m2
3365,B13DE2M+H<=>CC5H9-B,C=CC(=C)C_m1.[H]_m2>>C=C[C](C)C_m2
3366,B13DE2M+H<=>CC5H9-A,C=CC(=C)C_m1.[H]_m2>>C=CC([CH2])C_m2
3367,B12DE3M+H<=>CC5H9-B,C=C=C(C)C_m1.[H]_m2>>C=C[C](C)C_m2
3368,C2H3+C3H6<=>CC5H9-A,C=[CH]_m2.CC=C_m1>>C=CC([CH2])C_m2
3369,C2H3+CH3COCH3<=>CC5H9O-B,C=[CH]_m2.CC(=O)C_m1>>C=CC([O])(C)C_m2
3370,CC5H9-B+HO2<=>B2E3M1OJ+OH,C=C[C](C)C_m2.O[O]_m2>>[O]CC=C(C)C_m2.[OH]_m2
3371,CC5H9-B+CH3O2<=>B2E3M1OJ+CH3O,C=C[C](C)C_m2.CO[O]_m2>>[O]CC=C(C)C_m2.C[O]_m2
3372,CH2O+IC4H7-I1<=>B2E3M1OJ,C=O_m1.CC(=[CH])C_m2>>[O]CC=C(C)C_m2
3373,TC4H8CHO<=>IC3H5CHO+CH3,O=CC([CH2])(C)C_m2>>CC(=C)C=O_m1.[CH3]_m2
3374,TC4H8CHO<=>IC4H8+HCO,O=CC([CH2])(C)C_m2>>CC(=C)C_m1.[CH]=O_m2
3375,TC4H8CHO+O2<=>O2C4H8CHO,O=CC([CH2])(C)C_m2.[O][O]_m3>>[O]OCC(C=O)(C)C_m2
3376,O2C4H8CHO<=>O2HC4H8CO,[O]OCC(C=O)(C)C_m2>>OOCC([C]=O)(C)C_m2
3377,IC4H8O2H-T+CO<=>O2HC4H8CO,OOC[C](C)C_m2.[C]=O_m3>>OOCC([C]=O)(C)C_m2
3378,C2H5+C2H3CHO<=>PC4H8CHO-1,C[CH2]_m2.C=CC=O_m1>>CCC[CH]C=O_m2
3379,CH3+AC3H5CHO<=>PC4H8CHO-2,[CH3]_m2.C=CCC=O_m1>>CC[CH]CC=O_m2
3380,C4H8-1+HCO<=>PC4H8CHO-2,CCC=C_m1.[CH]=O_m2>>CC[CH]CC=O_m2
3381,C3H6+CH2CHO<=>PC4H8CHO-3,CC=C_m1.[CH2]C=O_m2>>C[CH]CCC=O_m2
3382,C2H4+CH2CH2CHO<=>PC4H8CHO-4,C=C_m1.[CH2]CC=O_m2>>[CH2]CCCC=O_m2
3383,C3H5-A+HCO<=>AC3H5CHO,[CH2]C=C_m2.[CH]=O_m2>>C=CCC=O_m1
3384,PC4H9CHO+O2<=>PC4H9CO+HO2,CCCCC=O_m1.[O][O]_m3>>CCCC[C]=O_m2.O[O]_m2
3385,PC4H9CHO+O<=>PC4H9CO+OH,CCCCC=O_m1.[O]_m3>>CCCC[C]=O_m2.[OH]_m2
3386,PC4H9CHO+H<=>PC4H9CO+H2,CCCCC=O_m1.[H]_m2>>CCCC[C]=O_m2.[H][H]_m1
3387,PC4H9CHO+OH<=>PC4H9CO+H2O,CCCCC=O_m1.[OH]_m2>>CCCC[C]=O_m2.O_m1
3388,PC4H9CHO+HO2<=>PC4H9CO+H2O2,CCCCC=O_m1.O[O]_m2>>CCCC[C]=O_m2.OO_m1
3389,PC4H9CHO+CH3<=>PC4H9CO+CH4,CCCCC=O_m1.[CH3]_m2>>CCCC[C]=O_m2.C_m1
3390,PC4H9CHO+CH3O2<=>PC4H9CO+CH3O2H,CCCCC=O_m1.CO[O]_m2>>CCCC[C]=O_m2.COO_m1
3391,PC4H9CHO+OH<=>PC4H8CHO-1+H2O,CCCCC=O_m1.[OH]_m2>>CCC[CH]C=O_m2.O_m1
3392,PC4H9CHO+OH<=>PC4H8CHO-2+H2O,CCCCC=O_m1.[OH]_m2>>CC[CH]CC=O_m2.O_m1
3393,PC4H9CHO+OH<=>PC4H8CHO-3+H2O,CCCCC=O_m1.[OH]_m2>>C[CH]CCC=O_m2.O_m1
3394,PC4H9CHO+OH<=>PC4H8CHO-4+H2O,CCCCC=O_m1.[OH]_m2>>[CH2]CCCC=O_m2.O_m1
3395,PC4H9CHO+HO2<=>PC4H8CHO-1+H2O2,CCCCC=O_m1.O[O]_m2>>CCC[CH]C=O_m2.OO_m1
3396,PC4H9CHO+HO2<=>PC4H8CHO-2+H2O2,CCCCC=O_m1.O[O]_m2>>CC[CH]CC=O_m2.OO_m1
3397,PC4H9CHO+HO2<=>PC4H8CHO-3+H2O2,CCCCC=O_m1.O[O]_m2>>C[CH]CCC=O_m2.OO_m1
3398,PC4H9CHO+HO2<=>PC4H8CHO-4+H2O2,CCCCC=O_m1.O[O]_m2>>[CH2]CCCC=O_m2.OO_m1
3399,PC4H9CHO+CH3O2<=>PC4H8CHO-1+CH3O2H,CCCCC=O_m1.CO[O]_m2>>CCC[CH]C=O_m2.COO_m1
3400,PC4H9CHO+CH3O2<=>PC4H8CHO-2+CH3O2H,CCCCC=O_m1.CO[O]_m2>>CC[CH]CC=O_m2.COO_m1
3401,PC4H9CHO+CH3O2<=>PC4H8CHO-3+CH3O2H,CCCCC=O_m1.CO[O]_m2>>C[CH]CCC=O_m2.COO_m1
3402,PC4H9CHO+CH3O2<=>PC4H8CHO-4+CH3O2H,CCCCC=O_m1.CO[O]_m2>>[CH2]CCCC=O_m2.COO_m1
3403,PC4H9CO<=>NC3H7+CH2CO,CCCC[C]=O_m2>>CC[CH2]_m2.C=C=O_m1
3404,PC4H9CO<=>PC4H9+CO,CCCC[C]=O_m2>>CCC[CH2]_m2.[C]=O_m3
3405,PC4H8CHO-1+O2<=>PC4H8CHO-1O2,CCC[CH]C=O_m2.[O][O]_m3>>CCCC(C=O)O[O]_m2
3406,PC4H8CHO-2+O2<=>PC4H8CHO-2O2,CC[CH]CC=O_m2.[O][O]_m3>>CCC(O[O])CC=O_m2
3407,PC4H8CHO-3+O2<=>PC4H8CHO-3O2,C[CH]CCC=O_m2.[O][O]_m3>>CC(O[O])CCC=O_m2
3408,PC4H8CHO-4+O2<=>PC4H8CHO-4O2,[CH2]CCCC=O_m2.[O][O]_m3>>[O]OCCCCC=O_m2
3409,PC4H8CHO-1O2<=>C4H7CHO-2+HO2,CCCC(C=O)O[O]_m2>>CCC=CC=O_m1.O[O]_m2
3410,PC4H8CHO-2O2<=>C4H7CHO-2+HO2,CCC(O[O])CC=O_m2>>CCC=CC=O_m1.O[O]_m2
3411,PC4H8CHO-2O2<=>C4H7CHO-3+HO2,CCC(O[O])CC=O_m2>>O=CCC=CC_m1.O[O]_m2
3412,PC4H8CHO-3O2<=>C4H7CHO-3+HO2,CC(O[O])CCC=O_m2>>O=CCC=CC_m1.O[O]_m2
3413,PC4H8CHO-3O2<=>C4H7CHO-4+HO2,CC(O[O])CCC=O_m2>>C=CCCC=O_m1.O[O]_m2
3414,PC4H8CHO-4O2<=>C4H7CHO-4+HO2,[O]OCCCCC=O_m2>>C=CCCC=O_m1.O[O]_m2
3415,C4H7CHO-2+OH=>C4H71-1+CO+H2O,CCC=CC=O_m1.[OH]_m2>>CCC=[CH]_m2.[C]=O_m3.O_m1
3416,C4H7CHO-3+OH=>C4H72-2+CO+H2O,O=CCC=CC_m1.[OH]_m2>>C[C]=CC_m2.[C]=O_m3.O_m1
3417,C4H7CHO-3+OH=>C4H6+HCO+H2O,O=CCC=CC_m1.[OH]_m2>>C=CC=C_m1.[CH]=O_m2.O_m1
3418,C4H7CHO-4+OH=>C4H71-4+CO+H2O,C=CCCC=O_m1.[OH]_m2>>[CH2]CC=C_m2.[C]=O_m3.O_m1
3419,C4H7CHO-4+OH=>C4H6+HCO+H2O,C=CCCC=O_m1.[OH]_m2>>C=CC=C_m1.[CH]=O_m2.O_m1
3420,C3H5O+C2H4<=>C5H9O12-5,[O]CC=C_m2.C=C_m1>>[CH2]CCC1CO1_m2
3421,CH2CH2CHO+C2H4<=>C5H9O13-5,[CH2]CC=O_m2.C=C_m1>>[CH2]CC1CCO1_m2
3422,CH2O+C4H71-4<=>C5H9O14-5,C=O_m1.[CH2]CC=C_m2>>[CH2]C1CCCO1_m2
3423,C2H3CHO+C2H5<=>C5H9O23-1,C=CC=O_m1.C[CH2]_m2>>CCC1OC1[CH2]_m2
3424,CH3CHCHO+C2H4<=>C5H9O23-5,C[CH]C=O_m2.C=C_m1>>[CH2]CC1OC1C_m2
3425,CH3CHO+C3H5-A<=>C5H9O24-1,CC=O_m1.[CH2]C=C_m2>>CC1CC(O1)[CH2]_m2
3426,CH3CO+NC3H7<=>NC3H7COCH3,C[C]=O_m2.CC[CH2]_m2>>CCCC(=O)C_m1
3427,NC3H7COCH3+OH<=>NC3H7COCH2+H2O,CCCC(=O)C_m1.[OH]_m2>>CCCC(=O)[CH2]_m2.O_m1
3428,NC3H7COCH3+HO2<=>NC3H7COCH2+H2O2,CCCC(=O)C_m1.O[O]_m2>>CCCC(=O)[CH2]_m2.OO_m1
3429,NC3H7COCH3+OH<=>CH3CH2CHCOCH3+H2O,CCCC(=O)C_m1.[OH]_m2>>CC[CH]C(=O)C_m2.O_m1
3430,NC3H7COCH3+HO2<=>CH3CH2CHCOCH3+H2O2,CCCC(=O)C_m1.O[O]_m2>>CC[CH]C(=O)C_m2.OO_m1
3431,NC3H7COCH3+OH<=>CH3CHCH2COCH3+H2O,CCCC(=O)C_m1.[OH]_m2>>C[CH]CC(=O)C_m2.O_m1
3432,NC3H7COCH3+HO2<=>CH3CHCH2COCH3+H2O2,CCCC(=O)C_m1.O[O]_m2>>C[CH]CC(=O)C_m2.OO_m1
3433,NC3H7COCH3+OH<=>CH2CH2CH2COCH3+H2O,CCCC(=O)C_m1.[OH]_m2>>[CH2]CCC(=O)C_m2.O_m1
3434,NC3H7COCH3+HO2<=>CH2CH2CH2COCH3+H2O2,CCCC(=O)C_m1.O[O]_m2>>[CH2]CCC(=O)C_m2.OO_m1
3435,C2H5COC2H5+OH<=>CH2CH2COC2H5+H2O,CCC(=O)CC_m1.[OH]_m2>>CCC(=O)C[CH2]_m2.O_m1
3436,C2H5COC2H5+HO2<=>CH2CH2COC2H5+H2O2,CCC(=O)CC_m1.O[O]_m2>>CCC(=O)C[CH2]_m2.OO_m1
3437,C2H5COC2H5+OH<=>CH3CHCOC2H5+H2O,CCC(=O)CC_m1.[OH]_m2>>C[CH]C(=O)CC_m2.O_m1
3438,C2H5COC2H5+HO2<=>CH3CHCOC2H5+H2O2,CCC(=O)CC_m1.O[O]_m2>>C[CH]C(=O)CC_m2.OO_m1
3439,NC3H7+CH2CO<=>NC3H7COCH2,CC[CH2]_m2.C=C=O_m1>>CCCC(=O)[CH2]_m2
3440,C2H3COCH3+CH3<=>CH3CH2CHCOCH3,CC(=O)C=C_m1.[CH3]_m2>>CC[CH]C(=O)C_m2
3441,C3H6+CH3CO<=>CH3CHCH2COCH3,CC=C_m1.C[C]=O_m2>>C[CH]CC(=O)C_m2
3442,C2H4+CH3COCH2<=>CH2CH2CH2COCH3,C=C_m1.CC(=O)[CH2]_m2>>[CH2]CCC(=O)C_m2
3443,C2H4+C2H5CO<=>CH2CH2COC2H5,C=C_m1.CC[C]=O_m2>>CCC(=O)C[CH2]_m2
3444,CH3CHCO+C2H5<=>CH3CHCOC2H5,CC=C=O_m1.C[CH2]_m2>>C[CH]C(=O)CC_m2
3445,CH3CH2CHCOCH3+O2<=>NC52ONEO2-3,CC[CH]C(=O)C_m2.[O][O]_m3>>CCC(C(=O)C)O[O]_m2
3446,CH3CHCH2COCH3+O2<=>NC52ONEO2-4,C[CH]CC(=O)C_m2.[O][O]_m3>>CC(O[O])CC(=O)C_m2
3447,CH2CH2CH2COCH3+O2<=>NC52ONEO2-5,[CH2]CCC(=O)C_m2.[O][O]_m3>>[O]OCCCC(=O)C_m2
3448,CH2CH2COC2H5+O2<=>NC53ONEO2-1,CCC(=O)C[CH2]_m2.[O][O]_m3>>CCC(=O)CCO[O]_m2
3449,CH3CHCOC2H5+O2<=>NC53ONEO2-2,C[CH]C(=O)CC_m2.[O][O]_m3>>CC(C(=O)CC)O[O]_m2
3450,NC52ONEO2-3<=>NC52ONE-3+HO2,CCC(C(=O)C)O[O]_m2>>CC=CC(=O)C_m1.O[O]_m2
3451,NC52ONEO2-4<=>NC52ONE-3+HO2,CC(O[O])CC(=O)C_m2>>CC=CC(=O)C_m1.O[O]_m2
3452,NC52ONEO2-4<=>NC52ONE-4+HO2,CC(O[O])CC(=O)C_m2>>CC(=O)CC=C_m1.O[O]_m2
3453,NC52ONEO2-5<=>NC52ONE-4+HO2,[O]OCCCC(=O)C_m2>>CC(=O)CC=C_m1.O[O]_m2
3454,NC53ONEO2-1<=>NC53ONE-1+HO2,CCC(=O)CCO[O]_m2>>CCC(=O)C=C_m1.O[O]_m2
3455,NC53ONEO2-2<=>NC53ONE-1+HO2,CC(C(=O)CC)O[O]_m2>>CCC(=O)C=C_m1.O[O]_m2
3456,NC52ONE-3+OH=>CH2CO+C3H5-S+H2O,CC=CC(=O)C_m1.[OH]_m2>>C=C=O_m1.CC=[CH]_m2.O_m1
3457,NC52ONE-4+OH=>CH2CO+C3H5-A+H2O,CC(=O)CC=C_m1.[OH]_m2>>C=C=O_m1.[CH2]C=C_m2.O_m1
3458,NC53ONE-1+OH=>CH3CHCO+C2H3+H2O,CCC(=O)C=C_m1.[OH]_m2>>CC=C=O_m1.C=[CH]_m2.O_m1
3459,NC5H11OH+OH<=>C5H10OH15+H2O,CCCCCO_m1.[OH]_m2>>[CH2]CCCCO_m2.O_m1
3460,NC5H11OH+HO2<=>C5H10OH15+H2O2,CCCCCO_m1.O[O]_m2>>[CH2]CCCCO_m2.OO_m1
3461,NC5H11OH+OH<=>C5H10OH14+H2O,CCCCCO_m1.[OH]_m2>>C[CH]CCCO_m2.O_m1
3462,NC5H11OH+HO2<=>C5H10OH14+H2O2,CCCCCO_m1.O[O]_m2>>C[CH]CCCO_m2.OO_m1
3463,NC5H11OH+OH<=>C5H10OH13+H2O,CCCCCO_m1.[OH]_m2>>CC[CH]CCO_m2.O_m1
3464,NC5H11OH+HO2<=>C5H10OH13+H2O2,CCCCCO_m1.O[O]_m2>>CC[CH]CCO_m2.OO_m1
3465,NC5H11OH+OH<=>C5H10OH12+H2O,CCCCCO_m1.[OH]_m2>>CCC[CH]CO_m2.O_m1
3466,NC5H11OH+HO2<=>C5H10OH12+H2O2,CCCCCO_m1.O[O]_m2>>CCC[CH]CO_m2.OO_m1
3467,NC5H11OH+OH<=>C5H10OH11+H2O,CCCCCO_m1.[OH]_m2>>CCCC[CH]O_m2.O_m1
3468,NC5H11OH+HO2<=>C5H10OH11+H2O2,CCCCCO_m1.O[O]_m2>>CCCC[CH]O_m2.OO_m1
3469,NC5H11OH+OH<=>C5H11O-1+H2O,CCCCCO_m1.[OH]_m2>>CCCCC[O]_m2.O_m1
3470,NC5H11OH+HO2<=>C5H11O-1+H2O2,CCCCCO_m1.O[O]_m2>>CCCCC[O]_m2.OO_m1
3471,C5H10OH15=>C2H4+C2H4+CH2OH,[CH2]CCCCO_m2>>C=C_m1.C=C_m1.[CH2]O_m2
3472,C3H6+PC2H4OH<=>C5H10OH14,CC=C_m1.[CH2]CO_m2>>C[CH]CCCO_m2
3473,C4H71-4OH+CH3<=>C5H10OH13,OCCC=C_m1.[CH3]_m2>>CC[CH]CCO_m2
3474,C4H8-1+CH2OH<=>C5H10OH13,CCC=C_m1.[CH2]O_m2>>CC[CH]CCO_m2
3475,C3H5OH+C2H5<=>C5H10OH12,OCC=C_m1.C[CH2]_m2>>CCC[CH]CO_m2
3476,C2H3OH+NC3H7<=>C5H10OH11,OC=C_m1.CC[CH2]_m2>>CCCC[CH]O_m2
3477,C5H10OH11+O2<=>C5H10OH-1O2,CCCC[CH]O_m2.[O][O]_m3>>CCCCC(O[O])O_m2
3478,C5H10OH12+O2<=>C5H10OH-2O2,CCC[CH]CO_m2.[O][O]_m3>>CCCC(O[O])CO_m2
3479,C5H10OH13+O2<=>C5H10OH-3O2,CC[CH]CCO_m2.[O][O]_m3>>OCCC(O[O])CC_m2
3480,C5H10OH14+O2<=>C5H10OH-4O2,C[CH]CCCO_m2.[O][O]_m3>>OCCCC(O[O])C_m2
3481,C5H10OH15+O2<=>C5H10OH-5O2,[CH2]CCCCO_m2.[O][O]_m3>>OCCCCCO[O]_m2
3482,C5H10OH-1O2<=>C5H9OH1-1+HO2,CCCCC(O[O])O_m2>>CCCC=CO_m1.O[O]_m2
3483,C5H10OH-2O2<=>C5H9OH1-1+HO2,CCCC(O[O])CO_m2>>CCCC=CO_m1.O[O]_m2
3484,C5H10OH-2O2<=>C5H9OH1-2+HO2,CCCC(O[O])CO_m2>>CCC=CCO_m1.O[O]_m2
3485,C5H10OH-3O2<=>C5H9OH1-2+HO2,OCCC(O[O])CC_m2>>CCC=CCO_m1.O[O]_m2
3486,C5H10OH-3O2<=>C5H9OH1-3+HO2,OCCC(O[O])CC_m2>>CC=CCCO_m1.O[O]_m2
3487,C5H10OH-4O2<=>C5H9OH1-3+HO2,OCCCC(O[O])C_m2>>CC=CCCO_m1.O[O]_m2
3488,C5H10OH-4O2<=>C5H9OH1-4+HO2,OCCCC(O[O])C_m2>>OCCCC=C_m1.O[O]_m2
3489,C5H10OH-5O2<=>C5H9OH1-4+HO2,OCCCCCO[O]_m2>>OCCCC=C_m1.O[O]_m2
3490,C5H9OH1-1+OH=>C4H7CHO-2+H+H2O,CCCC=CO_m1.[OH]_m2>>CCC=CC=O_m1.[H]_m2.O_m1
3491,C5H9OH1-2+OH=>C4H7CHO-2+H+H2O,CCC=CCO_m1.[OH]_m2>>CCC=CC=O_m1.[H]_m2.O_m1
3492,C5H9OH1-2+OH=>C5H81-3+OH+H2O,CCC=CCO_m1.[OH]_m2>>CC=CC=C_m1.[OH]_m2.O_m1
3493,C5H9OH1-3+OH=>C5H81-3+OH+H2O,CC=CCCO_m1.[OH]_m2>>CC=CC=C_m1.[OH]_m2.O_m1
3494,C5H9OH1-4+OH=>C4H6+CH2OH+H2O,OCCCC=C_m1.[OH]_m2>>C=CC=C_m1.[CH2]O_m2.O_m1
3495,NC6H14<=>CH3+C5H11-1,CCCCCC_m1>>[CH3]_m2.CCCC[CH2]_m2
3496,NC6H14<=>C2H5+PC4H9,CCCCCC_m1>>C[CH2]_m2.CCC[CH2]_m2
3497,NC6H14<=>NC3H7+NC3H7,CCCCCC_m1>>CC[CH2]_m2.CC[CH2]_m2
3498,NC6H14<=>C6H13-1+H,CCCCCC_m1>>CCCCC[CH2]_m2.[H]_m2
3499,NC6H14<=>C6H13-2+H,CCCCCC_m1>>C[CH]CCCC_m2.[H]_m2
3500,NC6H14<=>C6H13-3+H,CCCCCC_m1>>CC[CH]CCC_m2.[H]_m2
3501,NC6H14+H<=>C6H13-1+H2,CCCCCC_m1.[H]_m2>>CCCCC[CH2]_m2.[H][H]_m1
3502,NC6H14+H<=>C6H13-2+H2,CCCCCC_m1.[H]_m2>>C[CH]CCCC_m2.[H][H]_m1
3503,NC6H14+H<=>C6H13-3+H2,CCCCCC_m1.[H]_m2>>CC[CH]CCC_m2.[H][H]_m1
3504,NC6H14+O<=>C6H13-1+OH,CCCCCC_m1.[O]_m3>>CCCCC[CH2]_m2.[OH]_m2
3505,NC6H14+O<=>C6H13-2+OH,CCCCCC_m1.[O]_m3>>C[CH]CCCC_m2.[OH]_m2
3506,NC6H14+O<=>C6H13-3+OH,CCCCCC_m1.[O]_m3>>CC[CH]CCC_m2.[OH]_m2
3507,NC6H14+OH<=>C6H13-1+H2O,CCCCCC_m1.[OH]_m2>>CCCCC[CH2]_m2.O_m1
3508,NC6H14+OH<=>C6H13-2+H2O,CCCCCC_m1.[OH]_m2>>C[CH]CCCC_m2.O_m1
3509,NC6H14+OH<=>C6H13-3+H2O,CCCCCC_m1.[OH]_m2>>CC[CH]CCC_m2.O_m1
3510,NC6H14+O2<=>C6H13-1+HO2,CCCCCC_m1.[O][O]_m3>>CCCCC[CH2]_m2.O[O]_m2
3511,NC6H14+O2<=>C6H13-2+HO2,CCCCCC_m1.[O][O]_m3>>C[CH]CCCC_m2.O[O]_m2
3512,NC6H14+O2<=>C6H13-3+HO2,CCCCCC_m1.[O][O]_m3>>CC[CH]CCC_m2.O[O]_m2
3513,NC6H14+HO2<=>C6H13-1+H2O2,CCCCCC_m1.O[O]_m2>>CCCCC[CH2]_m2.OO_m1
3514,NC6H14+HO2<=>C6H13-2+H2O2,CCCCCC_m1.O[O]_m2>>C[CH]CCCC_m2.OO_m1
3515,NC6H14+HO2<=>C6H13-3+H2O2,CCCCCC_m1.O[O]_m2>>CC[CH]CCC_m2.OO_m1
3516,NC6H14+CH3<=>C6H13-1+CH4,CCCCCC_m1.[CH3]_m2>>CCCCC[CH2]_m2.C_m1
